"scenario","Rt","Vaccine","date","hospitalisations_med","hospitalisations_baseline_med","hospitalisations_averted_med","hospitalisations_025","hospitalisations_baseline_025","hospitalisations_averted_025","hospitalisations_25","hospitalisations_baseline_25","hospitalisations_averted_25","hospitalisations_75","hospitalisations_baseline_75","hospitalisations_averted_75","hospitalisations_975","hospitalisations_baseline_975","hospitalisations_averted_975"
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-09,46240.2049929586,78560.0022507262,32579.1656619789,36523.8732223569,62631.1264403783,24797.8907235675,41969.0275920201,71360.4410109041,29246.9330122245,52720.7960406564,90154.8690573191,37285.2304100951,58593.3546937846,100820.631205592,42612.6663651602
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-10,45662.4156191908,78433.8894470004,32936.4694534734,36081.1274514415,62446.342860724,25011.268393615,41420.1716432935,71160.3136052783,29573.1563173394,52028.6832325447,89946.8492074064,37663.2074727188,57781.5824903124,100435.928597893,43082.3203115534
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-11,45079.2428517336,78246.2071392478,33267.5337917539,35609.4143943482,62189.3249051375,25199.2585436692,40873.2755569156,70923.8695378475,29849.6030211803,51323.7792788808,89684.9434348926,38005.8550375338,56947.0396694878,99989.3216966366,43523.8127127224
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-12,44504.3392206238,78000.6278890778,33574.4644152386,35111.4873544539,61862.0746615982,25392.4492053251,40315.7393928021,70654.3526331787,30073.7607538294,50589.3507701686,89367.7675832502,38315.2464812724,56091.8705131217,99484.5188920871,43923.9709145925
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-13,43919.5583548077,77708.6173127886,33861.5124095924,34564.6017492499,61484.3065879462,25592.8614557763,39751.2613235914,70359.0128898539,30278.5749580826,49845.5553783,89006.7564571049,38595.3043939499,55221.8207209631,98979.6056398885,44288.1343302828
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-14,43329.2841949957,77383.3452398621,34133.575423486,34003.1851087571,61071.6812824737,25777.0971237194,39183.8763623079,70008.0605265315,30495.3285655992,49094.4829779965,88613.0311760411,38846.5576371567,54343.2991271999,98481.8034301816,44622.8669302083
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-15,42740.8207584663,77045.3785867235,34385.0427146186,33438.9801640694,60641.2260203142,25951.7822646795,38606.337401488,69604.3371615862,30662.5677412103,48390.0394557342,88210.7708982023,39085.3359939621,53469.791130591,97967.6830180181,44940.9694310438
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-16,42165.7019504912,76724.9192237869,34625.3663411003,32878.6210702396,60210.8141069885,26127.1445276434,38026.719031262,69189.0702934265,30839.8137949414,47664.5262467123,87843.8397228904,39331.140017543,52625.0797399053,97478.7247294391,45263.8694305179
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-17,41611.6381546281,76421.6160302205,34870.9848501391,32326.5523106074,59792.5681897942,26307.8973760626,37462.4089032858,68789.2661049543,31055.7379985651,46996.484751311,87542.9101162844,39671.1407307109,51825.2982117235,97044.1533637501,45606.8845259631
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-18,41080.3076328429,76075.7529079359,35124.6244656574,31784.9289219525,59391.7458271449,26496.1313604542,36925.6374727104,68407.6838826611,31296.015145626,46367.519900572,87315.1237781732,40048.9961407113,51073.3983464258,96677.3706238406,45976.7357279448
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-19,40569.599771184,75749.3308869156,35385.96057736,31290.8428420021,59009.3615904795,26694.4567265625,36369.4445515469,68080.9008593265,31533.548067736,45773.589322943,87125.637337244,40455.5568935248,50374.8051140556,96367.0467364359,46368.8116463708
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-20,40076.0752692217,75440.1727836721,35693.5343670093,30832.7115938815,58644.8119750337,26901.126665544,35814.1149438588,67803.4721399584,31761.8281961121,45207.479335704,86973.9357534111,40884.2380695864,49717.03653082,96099.3475123121,46742.4785134634
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-21,39596.497951869,75146.0039370249,36046.5818372803,30385.9687387441,58297.0976202427,27114.1964705883,35331.634358156,67540.0410036547,31992.1593420018,44669.7601430798,86858.724747944,41328.6511964367,49125.9550282708,95862.2789887096,47108.8014120862
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-22,39129.5137302763,74867.6694150734,36407.49483011,29949.7845383492,57965.6523293414,27331.2891574687,34895.2316395216,67291.2922850408,32265.4305955793,44141.9960821241,86769.9815806282,41784.5143852404,48563.997967427,95649.1500497429,47481.2527951969
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-23,38597.9173056009,74682.1640142803,36778.8978825822,29523.1899481781,57702.3844593876,27549.0709502533,34393.3265164781,67112.1256135833,32453.964747393,43586.6089283248,86684.6735907126,42248.146324717,48017.998468726,95460.8495319856,47860.894565462
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-24,38049.755134483,74605.7707560843,37162.8546660813,29105.4725368903,57536.3340109255,27765.3512914323,33900.2762127804,66968.5175229841,32735.3183733104,43089.8864333557,86561.5790871152,42717.0296221095,47485.5210215929,95298.0707970986,48249.1993141001
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-25,37519.9249367659,74555.1357627109,37559.5686508467,28696.2219392788,57376.6786341428,27980.2319430573,33431.0772763097,66769.0417143962,33098.2256070452,42603.9360119632,86465.8644289344,43210.1470245767,46963.6274405834,95158.3309624582,48644.5498411272
6,"Economic Based","100-Day Mission & Manufacturing",2020-08-26,37006.8393426928,74527.4730809177,37968.0292529125,28288.0862822048,57225.6229656246,28195.2237965661,32971.7556612509,66466.196865864,33323.5649724847,42096.7066382569,86394.6581353724,43702.2899331249,46449.4759263613,95051.0763821583,49078.1886295665
