"scenario","Rt","Vaccine","date","deaths_med","deaths_baseline_med","deaths_averted_med","deaths_025","deaths_baseline_025","deaths_averted_025","deaths_25","deaths_baseline_25","deaths_averted_25","deaths_75","deaths_baseline_75","deaths_averted_75","deaths_975","deaths_baseline_975","deaths_averted_975"
5,"Target Based","100-Day Mission & Manufacturing","2021-08-03",9639,38020,27822,5044,35976,5492,7728,37753,24188,13713,38203,30057,32772,38671,32939
5,"Target Based","100-Day Mission & Manufacturing","2021-08-04",9700,38259,28005,5170,36237,4135,7867,38012,24159,13986,38445,30158,34355,38922,32983
5,"Target Based","100-Day Mission & Manufacturing","2021-08-05",9845,38460,28192,5357,36468,2721,7963,38218,24312,14010,38677,30203,35991,39145,33038
5,"Target Based","100-Day Mission & Manufacturing","2021-08-06",9946,38639,28528,5469,36675,769,7992,38406,24564,13774,38884,30265,38157,39352,33128
5,"Target Based","100-Day Mission & Manufacturing","2021-08-07",9999,38802,28634,5561,36833,-1606,8153,38545,24769,13565,39072,30319,40702,39534,33203
5,"Target Based","100-Day Mission & Manufacturing","2021-08-08",10031,38941,28605,5677,36931,-4033,8271,38648,24948,13452,39221,30272,43276,39681,33223
5,"Target Based","100-Day Mission & Manufacturing","2021-08-09",10286,39020,28530,5807,36977,-5935,8418,38731,25097,13898,39313,30199,45281,39818,33150
5,"Target Based","100-Day Mission & Manufacturing","2021-08-10",10379,39080,28442,5904,37022,-7832,8473,38789,25170,13842,39366,30134,47262,39924,33104
5,"Target Based","100-Day Mission & Manufacturing","2021-08-11",10556,39122,28195,6034,37060,-9667,8426,38831,25341,13625,39417,30191,49156,39995,33071
5,"Target Based","100-Day Mission & Manufacturing","2021-08-12",10725,39163,28011,6117,37077,-11340,8344,38858,25280,13722,39447,30181,50923,40033,33032
5,"Target Based","100-Day Mission & Manufacturing","2021-08-13",10918,39193,27982,6215,37094,-12862,8318,38872,25282,13510,39452,30170,52445,40035,32963
5,"Target Based","100-Day Mission & Manufacturing","2021-08-14",10967,39207,27984,6398,37098,-14266,8532,38849,25351,13390,39406,29976,53823,40001,32760
5,"Target Based","100-Day Mission & Manufacturing","2021-08-15",11036,39164,27908,6494,37082,-15543,8835,38822,25448,13248,39385,29904,55054,39942,32551
5,"Target Based","100-Day Mission & Manufacturing","2021-08-16",11266,39123,27702,6539,37048,-16676,8955,38791,25517,13339,39331,29630,56131,39869,32482
5,"Target Based","100-Day Mission & Manufacturing","2021-08-17",11274,39049,27515,6496,36997,-17668,9215,38735,25448,13472,39278,29391,57064,39794,32472
5,"Target Based","100-Day Mission & Manufacturing","2021-08-18",11223,38974,27415,6468,36927,-18538,9340,38669,25288,13581,39192,29198,57875,39719,32434
5,"Target Based","100-Day Mission & Manufacturing","2021-08-19",11346,38895,27275,6501,36834,-17946,9427,38569,24973,13904,39105,28836,57198,39638,32312
5,"Target Based","100-Day Mission & Manufacturing","2021-08-20",11392,38796,27048,6551,36720,-17166,9632,38469,24749,13902,39013,28604,56332,39544,32166
5,"Target Based","100-Day Mission & Manufacturing","2021-08-21",11533,38677,26797,6606,36585,-16251,9640,38360,24729,13759,38892,28675,55316,39430,32005
5,"Target Based","100-Day Mission & Manufacturing","2021-08-22",11624,38540,26631,6713,36434,-15242,9703,38221,24516,14261,38771,28626,54186,39294,31822
5,"Target Based","100-Day Mission & Manufacturing","2021-08-23",11581,38389,26387,6750,36270,-14145,9702,38070,24390,14176,38622,28500,52951,39136,31609
5,"Target Based","100-Day Mission & Manufacturing","2021-08-24",11597,38231,26154,6757,36097,-12977,9608,37926,24299,14218,38452,28255,51624,38956,31402
5,"Target Based","100-Day Mission & Manufacturing","2021-08-25",11677,38051,25976,6771,35915,-11738,9593,37766,24190,14025,38269,28083,50227,38771,31199
5,"Target Based","100-Day Mission & Manufacturing","2021-08-26",11706,37854,25555,6792,35720,-10406,9620,37568,24141,13842,38072,27743,48785,38601,30982
5,"Target Based","100-Day Mission & Manufacturing","2021-08-27",11618,37639,25324,6820,35514,-9089,9579,37358,23856,13764,37861,27527,47307,38377,30751
5,"Target Based","100-Day Mission & Manufacturing","2021-08-28",11604,37407,25130,6849,35301,-7816,9545,37123,23715,13733,37623,27250,45801,38116,30463
5,"Target Based","100-Day Mission & Manufacturing","2021-08-29",11808,37160,24932,6879,35081,-6579,9501,36887,23443,14060,37363,26916,44278,37884,30162
5,"Target Based","100-Day Mission & Manufacturing","2021-08-30",11826,36927,24784,6904,34852,-5408,9452,36656,22899,13804,37108,26578,42823,37616,30028
5,"Target Based","100-Day Mission & Manufacturing","2021-08-31",11846,36688,24671,6900,34613,-4401,9354,36448,22327,14011,36867,26373,41364,37322,29922
5,"Target Based","100-Day Mission & Manufacturing","2021-09-01",11765,36438,24451,6861,34371,-3942,9286,36188,22041,14057,36638,26125,40568,37056,29697
5,"Target Based","100-Day Mission & Manufacturing","2021-09-02",11725,36180,24232,6823,34124,-3442,9274,35943,21814,14403,36411,25912,39812,36808,29445
5,"Target Based","100-Day Mission & Manufacturing","2021-09-03",11644,35920,24010,6751,33872,-2917,9339,35684,21615,14546,36180,25716,39027,36571,29235
5,"Target Based","100-Day Mission & Manufacturing","2021-09-04",11580,35659,23783,6627,33614,-2385,9436,35421,21407,14243,35899,25524,38229,36330,29046
5,"Target Based","100-Day Mission & Manufacturing","2021-09-05",11543,35417,23636,6512,33322,-1833,9555,35141,21094,14070,35672,25391,37407,36082,28854
5,"Target Based","100-Day Mission & Manufacturing","2021-09-06",11442,35163,23401,6403,33028,-1262,9520,34864,20930,14016,35417,25137,36560,35837,28660
5,"Target Based","100-Day Mission & Manufacturing","2021-09-07",11345,34883,23125,6321,32747,-1427,9431,34570,20672,13861,35151,24802,36644,35584,28452
5,"Target Based","100-Day Mission & Manufacturing","2021-09-08",11267,34609,22867,6258,32458,-1979,9284,34284,20434,13674,34879,24561,36926,35316,28245
5,"Target Based","100-Day Mission & Manufacturing","2021-09-09",11256,34344,22678,6194,32162,-2501,9112,33989,20209,13603,34580,24430,37190,35043,28047
5,"Target Based","100-Day Mission & Manufacturing","2021-09-10",11246,34055,22486,6107,31855,-1201,8978,33694,19836,14032,34275,24186,35819,34746,27833
5,"Target Based","100-Day Mission & Manufacturing","2021-09-11",11235,33768,22232,6023,31561,-24,8905,33401,19718,14044,33981,23934,34242,34433,27594
5,"Target Based","100-Day Mission & Manufacturing","2021-09-12",11211,33441,22023,5936,31255,1127,8846,33083,19619,13958,33688,23738,32697,34128,27331
5,"Target Based","100-Day Mission & Manufacturing","2021-09-13",11140,33126,21882,5846,30963,2256,8823,32767,19632,13854,33385,23495,31197,33821,27057
5,"Target Based","100-Day Mission & Manufacturing","2021-09-14",11069,32825,21719,5755,30661,3164,8810,32488,19270,13591,33074,23241,29746,33546,26781
5,"Target Based","100-Day Mission & Manufacturing","2021-09-15",10983,32527,21438,5665,30353,4362,8801,32189,19282,13291,32774,23066,28437,33291,26514
5,"Target Based","100-Day Mission & Manufacturing","2021-09-16",10901,32206,21142,5578,30041,5219,8788,31906,18935,13266,32496,22775,27250,33048,26265
5,"Target Based","100-Day Mission & Manufacturing","2021-09-17",10898,31937,20951,5500,29771,5923,8706,31629,18709,13495,32207,22657,26310,32817,26021
5,"Target Based","100-Day Mission & Manufacturing","2021-09-18",10826,31632,20668,5432,29530,6645,8652,31349,18093,13831,31932,22536,25382,32597,25783
5,"Target Based","100-Day Mission & Manufacturing","2021-09-19",10583,31384,20435,5368,29235,6751,8510,31083,17466,13898,31622,22376,25261,32384,25545
5,"Target Based","100-Day Mission & Manufacturing","2021-09-20",10445,31082,20371,5310,28898,6015,8442,30794,17251,13846,31366,22150,25741,32123,25321
5,"Target Based","100-Day Mission & Manufacturing","2021-09-21",10298,30781,20210,5265,28554,5189,8350,30507,16993,13750,31089,21857,26339,31848,25083
5,"Target Based","100-Day Mission & Manufacturing","2021-09-22",10093,30473,19896,5349,28209,4257,8299,30212,16896,13406,30799,21612,27219,31554,24846
5,"Target Based","100-Day Mission & Manufacturing","2021-09-23",10010,30167,19758,5413,27855,2661,8370,29918,16937,13190,30503,21366,27879,31240,24580
5,"Target Based","100-Day Mission & Manufacturing","2021-09-24",9932,29883,19477,5455,27498,1113,8249,29587,16803,13151,30188,21158,27803,30913,24272
5,"Target Based","100-Day Mission & Manufacturing","2021-09-25",9820,29583,19294,5397,27169,461,8157,29234,16515,13108,29908,20935,27780,30568,23928
5,"Target Based","100-Day Mission & Manufacturing","2021-09-26",9745,29309,19212,5342,26812,-182,8156,28924,16420,12950,29600,20726,28069,30224,23592
5,"Target Based","100-Day Mission & Manufacturing","2021-09-27",9658,29016,18865,5286,26446,-807,8200,28548,16112,12697,29302,20359,28339,29937,23264
5,"Target Based","100-Day Mission & Manufacturing","2021-09-28",9598,28750,18517,5227,26090,-1401,8164,28214,15611,12703,29028,20134,28593,29676,22976
5,"Target Based","100-Day Mission & Manufacturing","2021-09-29",9511,28531,18335,5169,25759,-1967,8067,27864,15152,12724,28787,19905,28834,29447,22780
5,"Target Based","100-Day Mission & Manufacturing","2021-09-30",9525,28293,18379,5111,25435,-2500,8042,27524,14776,12788,28579,19685,29054,29247,22629
5,"Target Based","100-Day Mission & Manufacturing","2021-10-01",9422,28069,18216,5052,25126,-2991,7869,27209,14529,12870,28388,19570,29252,29118,22467
5,"Target Based","100-Day Mission & Manufacturing","2021-10-02",9378,27872,18166,4987,24799,-3441,7735,26903,14333,12842,28195,19347,29429,28988,22301
5,"Target Based","100-Day Mission & Manufacturing","2021-10-03",9373,27672,17912,4907,24486,-3850,7677,26609,14156,12781,28011,19183,29585,28866,22145
5,"Target Based","100-Day Mission & Manufacturing","2021-10-04",9338,27505,17570,4866,24198,-4221,7802,26337,13869,12807,27867,19010,29721,28792,22047
5,"Target Based","100-Day Mission & Manufacturing","2021-10-05",9259,27377,17339,4828,23951,-4555,7713,26092,13883,12660,27728,18840,29836,28705,21953
5,"Target Based","100-Day Mission & Manufacturing","2021-10-06",9084,27225,17094,4791,23750,-4852,7643,25898,14036,12569,27619,18836,29930,28608,21867
5,"Target Based","100-Day Mission & Manufacturing","2021-10-07",9309,27161,16990,4792,23584,-5114,7633,25717,14144,12556,27556,18825,30001,28496,21785
5,"Target Based","100-Day Mission & Manufacturing","2021-10-08",9352,27064,16784,4802,23424,-5347,7591,25519,14112,12389,27464,18819,30050,28355,21706
5,"Target Based","100-Day Mission & Manufacturing","2021-10-09",9352,27006,16705,4813,23268,-5556,7546,25311,13907,12357,27349,18870,30081,28202,21626
5,"Target Based","100-Day Mission & Manufacturing","2021-10-10",9417,26906,16542,4826,23124,-5742,7505,25106,13817,12366,27248,18806,30094,28044,21548
5,"Target Based","100-Day Mission & Manufacturing","2021-10-11",9444,26851,16363,4836,22997,-5898,7482,24911,13910,12357,27168,18727,30108,27891,21476
5,"Target Based","100-Day Mission & Manufacturing","2021-10-12",9377,26763,16212,4835,22883,-5770,7457,24733,13891,12490,27102,18644,30180,27751,21408
5,"Target Based","100-Day Mission & Manufacturing","2021-10-13",9384,26717,16125,4850,22772,-5312,7433,24575,13700,12514,27058,18640,30248,27623,21342
5,"Target Based","100-Day Mission & Manufacturing","2021-10-14",9396,26669,16054,4823,22640,-4894,7420,24433,13678,12426,27013,18655,30274,27500,21284
5,"Target Based","100-Day Mission & Manufacturing","2021-10-15",9409,26626,15987,4790,22511,-4508,7395,24300,13719,12297,26949,18642,29969,27420,21252
5,"Target Based","100-Day Mission & Manufacturing","2021-10-16",9292,26559,16117,4758,22430,-4592,7266,24174,13675,12586,26886,18605,29924,27360,21183
5,"Target Based","100-Day Mission & Manufacturing","2021-10-17",9157,26491,16184,4726,22349,-4924,7170,24058,13701,12782,26801,18574,29906,27293,21104
5,"Target Based","100-Day Mission & Manufacturing","2021-10-18",9093,26413,16119,4694,22262,-4920,7092,23948,13665,12716,26745,18529,29821,27215,21019
5,"Target Based","100-Day Mission & Manufacturing","2021-10-19",9039,26331,15961,4667,22173,-4903,7069,23838,13634,12631,26650,18469,29718,27102,20941
5,"Target Based","100-Day Mission & Manufacturing","2021-10-20",9021,26237,15795,4643,22082,-4874,7154,23724,13600,12521,26562,18394,29596,27002,20880
5,"Target Based","100-Day Mission & Manufacturing","2021-10-21",8949,26121,15548,4621,21987,-4836,7104,23607,13541,12489,26468,18272,29452,26888,20823
5,"Target Based","100-Day Mission & Manufacturing","2021-10-22",8927,25957,15370,4602,21889,-4805,7072,23501,13430,12551,26368,18172,29288,26757,20757
5,"Target Based","100-Day Mission & Manufacturing","2021-10-23",8929,25840,15311,4587,21788,-4784,7066,23391,13496,12414,26247,18046,29104,26612,20685
5,"Target Based","100-Day Mission & Manufacturing","2021-10-24",8932,25739,15306,4575,21696,-4744,7066,23277,13469,12322,26129,17877,28902,26455,20604
5,"Target Based","100-Day Mission & Manufacturing","2021-10-25",9040,25637,15285,4570,21636,-4685,7054,23153,13397,12245,26023,17734,28680,26310,20521
5,"Target Based","100-Day Mission & Manufacturing","2021-10-26",8984,25505,15215,4583,21568,-4608,7059,23027,13201,12019,25888,17585,28441,26174,20418
5,"Target Based","100-Day Mission & Manufacturing","2021-10-27",9219,25392,15132,4610,21495,-4511,7054,22916,12606,11880,25783,17465,28184,26042,20313
5,"Target Based","100-Day Mission & Manufacturing","2021-10-28",9247,25279,15043,4658,21417,-4386,7058,22824,12440,11840,25660,17380,27909,25922,20232
5,"Target Based","100-Day Mission & Manufacturing","2021-10-29",9270,25175,14985,4710,21334,-4231,7069,22738,12417,11852,25534,17281,27617,25805,20163
5,"Target Based","100-Day Mission & Manufacturing","2021-10-30",9297,25055,14906,4752,21246,-4064,7099,22647,12389,11777,25414,17186,27309,25681,20095
5,"Target Based","100-Day Mission & Manufacturing","2021-10-31",9207,24937,14838,4785,21153,-3342,7166,22546,12140,11852,25314,17089,27042,25558,20019
5,"Target Based","100-Day Mission & Manufacturing","2021-11-01",9118,24757,14786,4778,21057,-2324,7105,22429,11932,12038,25198,16977,26227,25436,19913
5,"Target Based","100-Day Mission & Manufacturing","2021-11-02",9181,24574,14676,4774,20956,-1346,7047,22315,11787,12098,25072,16851,25451,25311,19768
5,"Target Based","100-Day Mission & Manufacturing","2021-11-03",9206,24434,14499,4770,20850,-412,7028,22204,11560,12108,24966,16760,24715,25191,19623
5,"Target Based","100-Day Mission & Manufacturing","2021-11-04",9148,24284,14446,4770,20738,-224,7027,22081,11283,11932,24860,16640,24081,25057,19455
5,"Target Based","100-Day Mission & Manufacturing","2021-11-05",9154,24139,14379,4773,20619,-1304,6972,21950,11166,11877,24715,16480,23989,24941,19245
5,"Target Based","100-Day Mission & Manufacturing","2021-11-06",9234,24009,14296,4794,20498,-2440,6921,21817,11081,11761,24576,16323,24913,24812,19026
5,"Target Based","100-Day Mission & Manufacturing","2021-11-07",9276,23875,14251,4761,20388,-3326,6902,21695,10647,11702,24433,16201,25946,24664,18800
5,"Target Based","100-Day Mission & Manufacturing","2021-11-08",9280,23780,14067,4718,20275,-3389,6976,21570,10542,12208,24290,16103,26731,24523,18601
5,"Target Based","100-Day Mission & Manufacturing","2021-11-09",9281,23662,13904,4678,20164,-3421,6979,21424,10514,12235,24161,15950,26603,24428,18421
5,"Target Based","100-Day Mission & Manufacturing","2021-11-10",9203,23546,13754,4687,20061,-3419,6930,21307,10457,12194,24047,15748,26457,24318,18229
5,"Target Based","100-Day Mission & Manufacturing","2021-11-11",9308,23432,13581,4704,19960,-3373,6909,21234,10517,12104,23947,15610,26298,24220,18021
5,"Target Based","100-Day Mission & Manufacturing","2021-11-12",9193,23323,13415,4724,19871,-3303,6845,21137,10366,12150,23842,15469,26152,24140,17804
5,"Target Based","100-Day Mission & Manufacturing","2021-11-13",9163,23207,13243,4764,19793,-3255,6811,21032,10134,12216,23741,15281,26034,24066,17600
5,"Target Based","100-Day Mission & Manufacturing","2021-11-14",9222,23076,13059,4805,19709,-3203,6852,20925,10018,12238,23644,15168,25908,23999,17421
5,"Target Based","100-Day Mission & Manufacturing","2021-11-15",9213,22967,12727,4843,19627,-3125,6824,20836,9817,12148,23557,15062,25735,23952,17381
5,"Target Based","100-Day Mission & Manufacturing","2021-11-16",9140,22872,12412,4880,19557,-2974,6845,20767,9806,12314,23480,15037,25354,23898,17406
5,"Target Based","100-Day Mission & Manufacturing","2021-11-17",9127,22798,12220,4918,19505,-2599,6924,20669,9633,12360,23408,14943,24863,23835,17500
5,"Target Based","100-Day Mission & Manufacturing","2021-11-18",9121,22736,12143,4956,19464,-2335,6949,20624,9487,12337,23342,14840,24364,23778,17554
5,"Target Based","100-Day Mission & Manufacturing","2021-11-19",9197,22658,12075,4994,19428,-2669,6954,20576,9416,12308,23280,14775,24228,23712,17573
5,"Target Based","100-Day Mission & Manufacturing","2021-11-20",9259,22576,12092,5027,19392,-2847,6954,20474,9215,12279,23218,14706,24524,23632,17603
5,"Target Based","100-Day Mission & Manufacturing","2021-11-21",9306,22496,12068,5073,19357,-2615,6960,20384,9008,12241,23152,14620,25078,23557,17602
5,"Target Based","100-Day Mission & Manufacturing","2021-11-22",9265,22415,12032,5130,19321,-2545,7000,20301,8829,12315,23089,14533,25478,23480,17580
5,"Target Based","100-Day Mission & Manufacturing","2021-11-23",9354,22327,11908,5158,19284,-2843,7058,20244,8703,12317,23017,14434,25721,23382,17570
5,"Target Based","100-Day Mission & Manufacturing","2021-11-24",9261,22232,11924,5183,19245,-3140,7132,20173,8601,12262,22942,14390,25961,23279,17533
5,"Target Based","100-Day Mission & Manufacturing","2021-11-25",9287,22133,11840,5206,19200,-3441,7181,20110,8512,12342,22848,14194,26219,23213,17459
5,"Target Based","100-Day Mission & Manufacturing","2021-11-26",9243,22027,11689,5229,19128,-3767,7221,20001,8440,12484,22772,14086,26459,23140,17382
5,"Target Based","100-Day Mission & Manufacturing","2021-11-27",9343,21918,11556,5252,19042,-4080,7258,19909,8395,12544,22672,13971,26678,23055,17307
5,"Target Based","100-Day Mission & Manufacturing","2021-11-28",9441,21821,11457,5276,18953,-4373,7273,19778,8264,12536,22552,13897,26876,22960,17232
5,"Target Based","100-Day Mission & Manufacturing","2021-11-29",9382,21689,11360,5293,18876,-4653,7223,19670,8206,12451,22426,13950,27053,22856,17148
5,"Target Based","100-Day Mission & Manufacturing","2021-11-30",9279,21552,11229,5291,18814,-4922,7205,19586,8305,12319,22320,13977,27208,22742,17053
5,"Target Based","100-Day Mission & Manufacturing","2021-12-01",9265,21412,11154,5295,18760,-5177,7187,19497,8269,12174,22187,13830,27340,22616,16944
5,"Target Based","100-Day Mission & Manufacturing","2021-12-02",9273,21274,11075,5304,18703,-5417,7181,19382,8252,12020,22054,13670,27448,22473,16820
5,"Target Based","100-Day Mission & Manufacturing","2021-12-03",9354,21134,10977,5314,18620,-5638,7190,19283,8085,11880,21916,13549,27536,22323,16687
5,"Target Based","100-Day Mission & Manufacturing","2021-12-04",9328,20995,10869,5330,18557,-5844,7103,19221,8039,11738,21765,13444,27602,22163,16538
5,"Target Based","100-Day Mission & Manufacturing","2021-12-05",9282,20855,10757,5363,18502,-6038,7015,19132,8031,11540,21621,13356,27645,22005,16348
5,"Target Based","100-Day Mission & Manufacturing","2021-12-06",9228,20712,10689,5407,18443,-6217,7009,19010,7916,11434,21463,13160,27661,21855,16140
5,"Target Based","100-Day Mission & Manufacturing","2021-12-07",9145,20569,10554,5447,18364,-6379,7020,18914,7841,11595,21293,13047,27653,21690,15935
5,"Target Based","100-Day Mission & Manufacturing","2021-12-08",9140,20427,10476,5483,18269,-6525,7032,18798,7738,11734,21127,12883,27621,21518,15730
5,"Target Based","100-Day Mission & Manufacturing","2021-12-09",9197,20287,10385,5521,18182,-6653,7024,18702,7857,11712,20949,12638,27565,21343,15520
5,"Target Based","100-Day Mission & Manufacturing","2021-12-10",9142,20142,10274,5580,18099,-6757,7033,18592,7876,11580,20770,12472,27481,21160,15290
5,"Target Based","100-Day Mission & Manufacturing","2021-12-11",9064,19992,10221,5652,18018,-6833,7041,18476,7688,11412,20577,12332,27370,20980,15052
5,"Target Based","100-Day Mission & Manufacturing","2021-12-12",8951,19827,10168,5665,17899,-6897,7017,18357,7599,11350,20409,12228,27246,20793,14849
5,"Target Based","100-Day Mission & Manufacturing","2021-12-13",8909,19661,10097,5649,17775,-6951,7051,18245,7529,11319,20256,12113,27104,20604,14669
5,"Target Based","100-Day Mission & Manufacturing","2021-12-14",8887,19507,9981,5589,17643,-7007,7053,18144,7496,11285,20068,11893,27021,20399,14491
5,"Target Based","100-Day Mission & Manufacturing","2021-12-15",8808,19367,9868,5528,17541,-7038,7040,18032,7442,11211,19888,11784,26968,20209,14315
5,"Target Based","100-Day Mission & Manufacturing","2021-12-16",8887,19222,9626,5554,17429,-7136,7052,17942,7397,11105,19704,11601,26869,20021,14066
5,"Target Based","100-Day Mission & Manufacturing","2021-12-17",8820,19056,9524,5628,17310,-7197,7051,17854,7371,11039,19512,11521,26728,19832,13878
5,"Target Based","100-Day Mission & Manufacturing","2021-12-18",8775,18885,9417,5585,17197,-7206,7055,17748,7440,10902,19333,11347,26549,19654,13730
5,"Target Based","100-Day Mission & Manufacturing","2021-12-19",8702,18737,9304,5531,17113,-7184,7062,17647,7489,10803,19145,11185,26142,19516,13624
5,"Target Based","100-Day Mission & Manufacturing","2021-12-20",8632,18604,9284,5470,17033,-6767,7063,17597,7500,10691,19011,11057,25181,19530,13581
5,"Target Based","100-Day Mission & Manufacturing","2021-12-21",8648,18436,9273,5429,16956,-6082,7102,17541,7566,10655,18855,10907,24303,19549,13442
5,"Target Based","100-Day Mission & Manufacturing","2021-12-22",8573,18318,9251,5446,16868,-5810,7140,17467,7629,10621,18691,10965,23476,19603,13263
5,"Target Based","100-Day Mission & Manufacturing","2021-12-23",8559,18163,9310,5462,16745,-5585,7187,17359,7438,10588,18541,10911,23039,19656,13080
5,"Target Based","100-Day Mission & Manufacturing","2021-12-24",8588,18091,9292,5468,16623,-5405,7175,17262,7243,10484,18361,10722,22788,19732,13097
5,"Target Based","100-Day Mission & Manufacturing","2021-12-25",8639,17947,9343,5444,16520,-5285,7134,17170,7144,10489,18236,10780,22609,19844,13061
5,"Target Based","100-Day Mission & Manufacturing","2021-12-26",8570,17818,9221,5420,16441,-5605,7095,17070,7060,10489,18128,10785,23150,19999,12944
6,"Economic Based","100-Day Mission & Manufacturing","2019-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-06",1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-07",1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-08",1,1,0,1,1,0,1,1,0,1,1,0,2,2,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-09",2,2,0,1,1,0,2,2,0,2,2,0,2,2,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-10",2,2,0,2,2,0,2,2,0,2,2,0,3,3,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-11",3,3,0,2,2,0,3,3,0,3,3,0,4,4,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-12",4,4,0,3,3,0,3,3,0,4,4,0,5,5,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-13",5,5,0,4,4,0,4,4,0,5,5,0,6,6,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-14",6,6,0,4,4,0,5,5,0,6,6,0,7,7,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-15",7,7,0,5,5,0,6,6,0,8,8,0,9,9,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-16",9,9,0,7,7,0,8,8,0,9,9,0,11,11,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-17",11,11,0,8,8,0,10,10,0,11,11,0,13,13,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-18",13,13,0,10,10,0,12,12,0,14,14,0,15,15,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-19",16,16,0,12,12,0,14,14,0,17,17,0,19,19,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-20",19,19,0,15,15,0,18,18,0,20,20,0,22,22,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-21",23,23,0,19,19,0,22,22,0,25,25,0,27,27,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-22",29,29,0,23,23,0,27,27,0,31,31,0,33,33,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-23",35,35,0,29,29,0,33,33,0,38,38,0,41,41,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-24",43,43,0,35,35,0,41,41,0,46,46,0,50,50,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-25",53,53,0,43,43,0,50,50,0,56,56,0,60,60,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-26",63,63,0,52,52,0,60,60,0,67,67,0,72,72,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-27",75,75,0,62,62,0,71,71,0,79,79,0,85,85,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-28",88,88,0,73,73,0,84,84,0,93,93,0,99,99,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-29",103,103,0,85,85,0,98,98,0,108,108,0,114,114,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-30",119,119,0,99,99,0,114,114,0,124,124,0,131,131,0
6,"Economic Based","100-Day Mission & Manufacturing","2019-12-31",137,137,0,115,115,0,130,130,0,142,142,0,150,150,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-01",156,156,0,133,133,0,149,149,0,162,162,0,171,171,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-02",178,178,0,154,154,0,170,170,0,183,183,0,193,193,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-03",201,201,0,178,178,0,194,194,0,208,208,0,218,218,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-04",228,228,0,205,205,0,220,220,0,235,235,0,245,245,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-05",257,257,0,236,236,0,249,249,0,264,264,0,274,274,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-06",290,290,0,269,269,0,281,281,0,297,297,0,306,306,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-07",325,325,0,306,306,0,318,318,0,332,332,0,341,341,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-08",363,363,0,343,343,0,356,356,0,370,370,0,381,381,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-09",402,402,0,379,379,0,396,396,0,408,408,0,420,420,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-10",441,441,0,417,417,0,435,435,0,448,448,0,462,462,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-11",481,481,0,454,454,0,473,473,0,490,490,0,506,506,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-12",520,520,0,490,490,0,510,510,0,530,530,0,550,550,0
6,"Economic Based","100-Day Mission & Manufacturing","2020-01-13",556,556,0,527,527,0,546,546,0,568,568,0,592,592,0
